20/01/2014 0:00,629,4.45802
20/01/2014 0:00,633,333.015744
20/01/2014 0:00,636,1.044687285
20/01/2014 0:00,638,20.6700361
20/01/2014 0:00,645,10.964736
20/01/2014 0:00,662,4.3227374
20/01/2014 0:00,671,0.740556
20/01/2014 0:00,673,8.9999424
20/01/2014 0:00,674,13.99944
20/01/2014 0:00,679,103.55058
20/01/2014 0:00,681,2.2824
20/01/2014 0:00,694,273
20/01/2014 0:00,695,89
20/01/2014 0:00,696,103.0206
20/01/2014 0:00,698,58
20/01/2014 0:00,701,115
20/01/2014 0:00,706,152
20/01/2014 0:00,709,141
20/01/2014 0:00,711,133
20/01/2014 0:00,716,91.9632
20/01/2014 0:00,717,513.7944
20/01/2014 0:00,720,263.9998284
20/01/2014 0:00,728,8
20/01/2014 0:00,749,133
20/01/2014 0:00,751,1.999968
20/01/2014 0:00,753,101.000808
20/01/2014 0:00,756,79
20/01/2014 0:00,769,19.98
20/01/2014 0:00,772,8
20/01/2014 0:00,780,33
20/01/2014 0:00,782,42
20/01/2014 0:00,783,18
20/01/2014 0:00,785,77
20/01/2014 0:00,786,754.6032
20/01/2014 0:00,801,1
20/01/2014 0:00,831,21.978
20/01/2014 0:00,840,10.8455714
20/01/2014 0:00,841,0.9978875
20/01/2014 0:00,843,2.023217784
20/01/2014 0:00,845,0.681912067
20/01/2014 0:00,847,165.2874514
20/01/2014 0:00,852,23.74973073
20/01/2014 0:00,854,18.062268
20/01/2014 0:00,857,4.5
20/01/2014 0:00,858,21.67855
20/01/2014 0:00,859,1.96875
20/01/2014 0:00,881,1.889254
20/01/2014 0:00,882,9.44627
